sector,transaction_count,median_price,mean_price,p25_price,p75_price,ew_percentile,low_transaction_count,min_sales_threshold
ST6 4,163,106000.0,120960.18404907975,74500.0,156000.0,2.086628543618445,False,20
ST6 5,373,130000.0,146256.0857908847,95000.0,180000.0,5.493369022995498,False,20
ST6 6,451,140000.0,151231.57206208425,100000.0,192500.0,7.409660542645091,False,20
ST6 7,262,160000.0,162131.37022900765,135000.0,185000.0,11.856673561260495,False,20
ST6 8,465,169950.0,187823.70967741936,125000.0,235000.0,13.949385570020684,False,20
ST7 1,493,174995.0,180515.369168357,139995.0,212500.0,15.184328993794866,False,20
ST7 2,806,274706.0,297060.50620347395,200037.5,358950.0,44.409295534736586,False,20
ST7 3,320,250000.0,299797.53125,200000.0,345375.0,37.717483878817376,False,20
ST7 4,600,185000.0,204921.66666666666,155000.0,245000.0,18.432899379486557,False,20
ST7 8,293,172000.0,212021.33105802047,137000.0,263000.0,14.75240296873099,False,20
ST8 6,482,179000.0,194751.96265560167,140000.0,230000.0,16.4131889524273,False,20
ST8 7,409,240000.0,262806.66992665036,189500.0,315000.0,34.59058279596058,False,20
ST9 0,264,214500.0,241374.10984848486,179500.0,260000.0,26.663827716267186,False,20
ST9 9,220,311000.0,350503.43636363634,250000.0,425000.0,54.422679158048425,False,20
SW10 0,327,1265000.0,1747933.7859327218,691250.0,2362500.0,98.77114004136757,False,20
SW10 9,353,940000.0,1908880.8016997166,650000.0,1550000.0,97.75520136269618,False,20
SW11 1,485,697500.0,820854.7195876288,495000.0,937500.0,94.78647037352475,False,20
SW11 2,415,610000.0,677183.6168674699,422500.0,882500.0,92.03674412945614,False,20
SW11 3,525,565000.0,696190.9866666667,415000.0,800000.0,89.68244311960093,False,20
SW11 4,626,999500.0,1218664.7715654953,700000.0,1453750.0,98.11412580605912,False,20
SW11 5,590,740000.0,801025.2474576271,486250.0,983409.0,95.72332400535345,False,20
SW11 6,467,1477500.0,1443631.0149892934,836250.0,1877500.0,99.16048181043922,False,20
SW11 7,307,975000.0,980808.0749185667,734200.0,1199250.0,97.98637303808249,False,20
SW11 8,518,1020000.0,1335256.1003861004,700000.0,1525000.0,98.18104392261833,False,20
SW12 0,414,725000.0,802192.6884057971,565000.0,935000.0,95.376566492274,False,20
SW12 8,623,775000.0,1040696.0593900481,535000.0,1350000.0,96.28300279839397,False,20
SW12 9,547,666000.0,779407.6855575868,496000.0,921500.0,93.94086871882224,False,20
SW13 0,342,1050000.0,1305837.894736842,725375.0,1620000.0,98.28446283002799,False,20
SW13 8,91,1100000.0,1221868.4065934066,742500.0,1477502.5,98.41829906314636,False,20
SW13 9,245,1460000.0,1924306.6,796000.0,2500000.0,99.12398101958875,False,20
SW14 7,263,1115000.0,1107232.8288973384,580000.0,1462500.0,98.44871638885509,False,20
SW14 8,463,950000.0,1065055.1900647948,630464.0,1335000.0,97.8525368049641,False,20
SW15 1,435,935000.0,1057070.2091954022,595000.0,1420000.0,97.70045017642049,False,20
SW15 2,598,625000.0,782071.4899665551,475000.0,862500.0,92.6146733179219,False,20
SW15 3,377,523900.0,668340.1644562334,390000.0,740000.0,86.87188222411486,False,20
SW15 4,106,350000.0,412966.9811320755,250000.0,473750.0,63.219369753011314,False,20
SW15 5,294,637500.0,824725.9965986394,465625.0,850000.0,93.07093320355274,False,20
SW15 6,438,550000.0,893944.1027397261,425000.0,850000.0,88.66650444092954,False,20
SW16 1,416,443750.0,618610.8100961539,350000.0,620000.0,79.10329723810683,False,20
SW16 2,682,439750.0,505719.2008797654,350000.0,596875.0,78.40369874680619,False,20
SW16 3,259,635000.0,675399.749034749,437500.0,835000.0,93.02834894756053,False,20
SW16 4,272,487500.0,495081.6544117647,399250.0,585000.0,83.89706776980168,False,20
SW16 5,498,500000.0,530531.1666666666,370000.0,621880.0,85.14417812385935,False,20
SW16 6,581,480000.0,576114.604130809,392730.0,725000.0,83.24005353449326,False,20
SW17 0,812,554750.0,595390.6945812808,425000.0,725499.75,88.9585107677333,False,20
SW17 6,93,442000.0,470317.55913978495,372000.0,520000.0,78.97554447013019,False,20
SW17 7,599,640000.0,797581.592654424,450000.0,891250.0,93.16218518067892,False,20
SW17 8,700,655000.0,802169.1428571428,515000.0,890625.0,93.63061199659326,False,20
SW17 9,583,545000.0,574090.922813036,437500.0,690871.0,88.21632802044044,False,20
SW18 1,862,585000.0,725635.2122969838,445000.0,891367.0,90.9295534736586,False,20
SW18 2,543,610000.0,843811.7605893186,475000.0,1110000.0,92.03674412945614,False,20
SW18 3,735,725000.0,1020894.8176870749,560000.0,1247500.0,95.376566492274,False,20
SW18 4,682,525000.0,590522.4721407625,415000.0,693750.0,87.06046964350894,False,20
SW18 5,633,860000.0,926989.5371248025,552250.0,1258851.0,97.2259398953644,False,20
SW19 1,499,575000.0,643790.2565130261,415000.0,827500.0,90.29687309891715,False,20
SW19 2,524,460000.0,498282.143129771,370000.0,600000.0,81.13517459544957,False,20
SW19 3,415,815000.0,861577.2939759037,492500.0,1100000.0,96.80009733544227,False,20
SW19 4,292,737500.0,1318106.9828767122,517875.0,1406250.0,95.66857281907775,False,20
SW19 5,180,1322500.0,2175455.7277777777,711250.0,2625000.0,98.8988928093442,False,20
SW19 6,349,430000.0,577083.4555873926,369000.0,610000.0,77.35125927728434,False,20
SW19 7,259,975802.0,1529446.7142857143,555000.0,1953000.0,98.0289572940747,False,20
SW19 8,666,811000.0,828851.8618618619,455750.0,1129250.25,96.78793040515878,False,20
SW1A 1,8,2425000.0,3416875.0,1497500.0,5081250.0,99.67149288234577,True,20
SW1A 2,49,4200000.0,6868754.6122448975,1400000.0,8930000.0,99.87833069716511,False,20
SW1E 5,25,1875000.0,3041546.4,1165000.0,4786735.0,99.50115585837693,False,20
SW1E 6,33,1635000.0,2309653.0303030303,825000.0,3400000.0,99.33081883440808,False,20
SW1H 0,63,1683300.0,2979834.492063492,1095000.0,3247750.0,99.35515269497506,False,20
SW1H 9,26,883000.0,3001705.769230769,466250.0,2766250.0,97.42061077990023,False,20
SW1P 1,80,1015000.0,1164621.875,637500.0,1500000.0,98.16279352719309,False,20
SW1P 2,128,976250.0,1109853.2890625,623750.0,1442750.0,98.04112422435819,False,20
SW1P 3,122,2113550.0,2512714.1639344264,1142450.0,2953750.0,99.59849130064484,False,20
SW1P 4,212,702500.0,896982.0424528302,543750.0,1106250.0,94.90205621121791,False,20
SW1V 1,59,1000000.0,1262460.6101694915,537500.0,1775000.5,98.13237620148436,False,20
SW1V 2,206,728000.0,932975.9805825243,553750.0,1015000.0,95.43740114369145,False,20
SW1V 3,132,597500.0,800779.5833333334,460000.0,1082500.0,91.36147949872247,False,20
SW1V 4,192,643750.0,915163.4479166666,540000.0,906250.0,93.25343715780508,False,20
SW1W 0,35,1850000.0,3399675.1428571427,1020000.0,2798500.0,99.48290546295169,False,20
SW1W 8,191,1575000.0,3616306.9842931936,845500.0,4354305.5,99.25781725270714,False,20
SW1W 9,115,2550000.0,3396584.0347826085,874000.0,4575000.0,99.72016060347974,False,20
SW1X 0,107,2075000.0,2602854.495327103,1135000.0,3300000.0,99.57415744007787,False,20
SW1X 7,59,5035000.0,11552923.118644068,2387500.0,14750000.0,99.93916534858255,False,20
SW1X 8,78,2537500.0,4063631.5256410255,1606250.0,4918750.0,99.70799367319626,False,20
SW1X 9,53,2735000.0,3667814.150943396,1245000.0,4200000.0,99.79316218518068,False,20
SW1Y 5,5,2600000.0,3917380.0,1165000.0,4050000.0,99.73841099890498,True,20
SW1Y 6,15,915000.0,1340450.0,485000.0,1965000.0,97.59094780386908,True,20
SW2 1,254,515000.0,579494.6968503937,399103.75,658750.0,86.35478768706655,False,20
SW2 2,387,550000.0,632711.5322997416,411000.0,762500.0,88.66650444092954,False,20
SW2 3,433,492000.0,594749.5127020786,357000.0,738000.0,84.31682686458205,False,20
SW2 4,448,475000.0,544046.0848214285,350000.0,650000.0,82.6621243460275,False,20
SW2 5,419,577500.0,623110.8520286396,475000.0,722500.0,90.49154398345297,False,20
SW20 0,357,795000.0,1075045.0028011205,450000.0,1425000.0,96.61759338118992,False,20
SW20 8,553,655000.0,731220.8408679927,435000.0,887500.0,93.63061199659326,False,20
SW20 9,276,705000.0,688302.6739130435,453750.0,860000.0,94.9689743277771,False,20
SW3 1,46,1337500.0,2368172.8260869565,996250.0,3455000.0,98.91714320476945,False,20
SW3 2,159,2100000.0,2719728.7924528304,1172500.0,3500000.0,99.58632437036135,False,20
SW3 3,178,945000.0,1534677.168539326,516250.0,1876625.0,97.79778561868841,False,20
SW3 4,183,1720000.0,2411072.338797814,995000.0,3125000.0,99.37948655554204,False,20
SW3 5,247,1350000.0,2808693.623481781,750000.0,2927500.0,98.94756053047816,False,20
SW3 6,117,1917500.0,4079354.700854701,890000.0,5125000.0,99.52548971894392,False,20
SW4 0,301,710000.0,1015773.8803986711,527500.0,1065000.0,95.07239323518675,False,20
SW4 6,314,561587.5,661716.2738853503,442500.0,720000.0,89.53643995619906,False,20
SW4 7,283,561500.0,634909.5053003534,460000.0,700000.0,89.52427302591556,False,20
SW4 8,195,510000.0,729691.9948717948,400000.0,725000.0,85.96544591799488,False,20
SW4 9,425,868000.0,1080611.28,590000.0,1458250.0,97.33544226791581,False,20
SW5 0,240,1100000.0,1414170.8708333333,681375.0,1846250.0,98.41829906314636,False,20
SW5 9,275,770000.0,860059.9527272728,533500.0,1070000.0,96.21000121669303,False,20
SW6 1,250,700000.0,919211.08,546250.0,1073000.0,94.8473050249422,False,20
SW6 2,1100,925700.0,1136439.7672727273,700000.0,1358387.5,97.65178245528652,False,20
SW6 3,371,1600000.0,1861227.2264150945,777500.0,2647425.0,99.27606764813237,False,20
SW6 4,328,866587.5,1181208.405487805,571500.0,1656250.0,97.32327533763232,False,20
SW6 5,278,787500.0,1143040.7841726618,575500.0,1503317.25,96.520257938922,False,20
SW6 6,500,835000.0,1135889.972,654175.0,1396250.0,97.00085168511986,False,20
SW6 7,437,850000.0,980681.6636155606,590000.0,1300000.0,97.14077138337997,False,20
SW7 1,104,2942500.0,3561987.6923076925,1500000.0,4050000.0,99.81749604574766,False,20
SW7 2,58,3025000.0,3686729.896551724,1912687.5,5000000.0,99.82966297603116,False,20
SW7 3,152,1635000.0,1931606.9144736843,1045000.0,2506250.0,99.33081883440808,False,20
SW7 4,219,1175000.0,1654143.2374429223,842500.0,1900000.0,98.59471955225698,False,20
SW7 5,175,1450000.0,1961425.72,925000.0,2115000.0,99.09964715902177,False,20
SW8 1,432,735750.0,919384.6412037037,492500.0,1130080.5,95.64423895851077,False,20
SW8 2,370,540000.0,688220.5081081081,410000.0,744250.0,88.00340674047938,False,20
SW8 3,236,595499.5,635249.529661017,500000.0,715500.0,91.33714563815549,False,20
SW8 4,160,480000.0,538593.3125,399500.0,602587.5,83.24005353449326,False,20
SW8 5,197,1360680.0,1855862.3553299492,955000.0,1730700.0,98.99014478647037,False,20
SW9 0,360,515000.0,586822.55,415000.0,613125.0,86.35478768706655,False,20
SW9 6,191,475000.0,519712.8219895288,385000.0,600000.0,82.6621243460275,False,20
SW9 7,123,435000.0,469474.4959349593,359750.0,568875.0,77.95960579145881,False,20
SW9 8,118,495000.0,533735.593220339,406250.0,600000.0,84.52366467940139,False,20
SW9 9,393,575000.0,648056.7302798983,450000.0,770000.0,90.29687309891715,False,20
SY1 1,107,251000.0,334441.5420560748,185600.0,397500.0,38.30149653242486,False,20
SY1 2,394,211500.0,230151.59137055837,170000.0,255000.0,26.15890010950237,False,20
SY1 3,241,218000.0,223181.32780082987,190000.0,250000.0,27.83185302348218,False,20
SY1 4,327,210000.0,218850.6880733945,180000.0,245000.0,25.6053047816036,False,20
SY10 0,80,281625.0,302748.75,201250.0,381250.0,47.01301861540333,False,20
SY10 7,188,240000.0,292715.9574468085,158000.0,385000.0,34.59058279596058,False,20
SY10 8,119,370000.0,414671.9075630252,287500.0,497500.0,67.1067039785862,False,20
SY10 9,177,330000.0,347513.1073446328,220000.0,420000.0,59.15561503832583,False,20
SY11 1,294,195250.0,227125.22108843538,143125.0,282875.0,21.754471346879182,False,20
SY11 2,367,205000.0,228422.8855585831,169475.0,265000.0,24.20610779900231,False,20
SY11 3,293,222500.0,249959.35494880547,180000.0,299995.0,29.413553960335808,False,20
SY11 4,216,275000.0,315695.9259259259,218750.0,370000.0,44.84730502494221,False,20
SY12 0,274,225000.0,260369.59124087592,165000.0,305000.0,30.143569777345174,False,20
SY12 9,152,279997.5,329667.8947368421,224500.0,395000.0,45.93624528531451,False,20
SY13 1,519,220000.0,240866.4816955684,160750.0,300000.0,28.555785375349803,False,20
SY13 2,190,305000.0,333921.2631578947,237562.5,378750.0,52.81664436062782,False,20
SY13 3,179,302500.0,320693.2625698324,243750.0,380000.0,52.4333860566979,False,20
SY13 4,114,382500.0,412211.98245614034,275000.0,504250.0,69.8260128969461,False,20
SY14 7,121,450000.0,494522.5619834711,325000.0,625000.0,80.05840126536074,False,20
SY14 8,149,330000.0,390138.57718120806,236250.0,488495.0,59.15561503832583,False,20
SY15 6,181,255000.0,292975.96132596687,200000.0,350000.0,39.068013140284705,False,20
SY16 1,138,160000.0,169255.97826086957,140000.0,185000.0,11.856673561260495,False,20
SY16 2,182,200000.0,214825.03296703298,145125.0,269250.0,22.885995863243703,False,20
SY16 3,105,275000.0,296600.0,175000.0,380000.0,44.84730502494221,False,20
SY16 4,147,235000.0,256899.89115646257,186000.0,300000.0,33.14271809222533,False,20
SY17 5,125,240000.0,269576.992,165500.0,355000.0,34.59058279596058,False,20
SY18 6,159,200000.0,230195.5786163522,129750.0,283750.0,22.885995863243703,False,20
SY19 7,34,252500.0,283345.5588235294,178750.0,371250.0,38.46575009125198,False,20
SY2 5,583,290000.0,303488.55231560895,234500.0,359975.0,48.89280934420246,False,20
SY2 6,574,281200.0,302035.4860627178,230000.0,352000.0,46.95218396398589,False,20
SY20 8,160,192500.0,223507.43125,153000.0,294250.0,20.68986494707385,False,20
SY20 9,117,180000.0,235394.44444444444,140000.0,307500.0,16.912033094050372,False,20
SY21 0,88,249950.0,288598.29545454547,159750.0,376875.0,37.04830271322545,False,20
SY21 7,175,185000.0,198110.36,149225.0,232500.0,18.432899379486557,False,20
SY21 8,147,270000.0,291421.02040816325,195000.0,359500.0,43.569777345175815,False,20
SY21 9,105,270000.0,310352.38095238095,205000.0,375000.0,43.569777345175815,False,20
SY22 5,59,225000.0,267542.3728813559,136250.0,372500.0,30.143569777345174,False,20
SY22 6,277,265000.0,289405.1913357401,200000.0,340000.0,42.18274729285801,False,20
SY23 1,192,200000.0,223075.76041666666,170000.0,250000.0,22.885995863243703,False,20
SY23 2,94,182250.0,227020.21276595743,151250.0,283000.0,17.727217423044166,False,20
SY23 3,315,235000.0,246997.45396825398,179250.0,290000.0,33.14271809222533,False,20
SY23 4,177,260000.0,279964.3672316384,182500.0,340000.0,40.716632193697535,False,20
SY23 5,115,229000.0,246820.86956521738,182500.0,298750.0,31.183842316583526,False,20
SY24 5,163,225000.0,244723.82208588958,170000.0,284250.0,30.143569777345174,False,20
SY25 6,140,195000.0,241831.7857142857,137500.0,318900.0,21.395546903516244,False,20
SY3 0,205,280000.0,312580.2536585366,245000.0,333000.0,46.40467210122886,False,20
SY3 5,388,280125.0,293865.3402061856,218122.0,362695.25,46.86701545200146,False,20
SY3 6,101,241000.0,267111.801980198,210000.0,300000.0,35.16242851928458,False,20
SY3 7,329,265000.0,337900.0455927052,195000.0,374500.0,42.18274729285801,False,20
SY3 8,460,370000.0,388909.35869565216,255000.0,484250.0,67.1067039785862,False,20
SY3 9,266,350000.0,390692.1729323308,254250.0,500000.0,63.219369753011314,False,20
SY4 1,132,336000.0,399867.51515151514,247875.0,472500.0,60.706898649470745,False,20
SY4 2,233,360000.0,366454.24463519314,265000.0,419950.0,65.14174473780265,False,20
SY4 3,127,345000.0,390495.9763779527,285000.0,445000.0,62.16084681834773,False,20
SY4 4,205,334500.0,365160.28292682924,235000.0,450000.0,59.97079936731963,False,20
SY4 5,368,258250.0,287261.39130434784,185000.0,355000.0,39.93186519041246,False,20
SY5 0,259,285000.0,342770.2084942085,235000.0,420000.0,47.773451758121425,False,20
SY5 6,118,320000.0,390890.1440677966,250000.0,473750.0,56.54580849251734,False,20
SY5 7,83,342000.0,445304.7710843373,255000.0,557500.0,61.680253072149895,False,20
SY5 8,156,322750.0,352476.3012820513,253750.0,421250.0,57.31232510037717,False,20
SY5 9,133,325000.0,352852.5714285714,230000.0,455000.0,57.99367319625258,False,20
SY6 6,191,348000.0,364688.1832460733,210670.0,480000.0,62.68402482053778,False,20
SY6 7,97,500000.0,529007.8969072165,360000.0,695000.0,85.14417812385935,False,20
SY7 0,145,309995.0,367551.32413793105,228500.0,450000.0,53.54057671249544,False,20
SY7 7,1,425000.0,425000.0,425000.0,425000.0,76.45698990144787,True,20
SY7 8,104,366750.0,394733.16346153844,266875.0,525000.0,66.46794013870301,False,20
SY7 9,129,310000.0,343084.4651162791,200000.0,425000.0,53.948168876992334,False,20
SY8 1,451,250000.0,296799.2461197339,185000.0,344950.0,37.717483878817376,False,20
SY8 2,181,267000.0,307260.91160220996,185000.0,365000.0,42.75459301618202,False,20
SY8 3,99,296012.0,362261.3333333333,245000.0,467000.0,50.529261467331786,False,20
SY8 4,156,413750.0,433865.0641025641,299375.0,515000.0,74.35211096240418,False,20
SY9 5,99,290000.0,325890.1313131313,197500.0,445000.0,48.89280934420246,False,20
TA1 1,383,215000.0,235264.02872062664,158000.0,273475.0,26.998418299063147,False,20
TA1 2,402,235500.0,246317.83582089553,195000.0,285000.0,33.586811047572695,False,20
TA1 3,533,299000.0,313351.78424015007,215000.0,377500.0,50.906436306119964,False,20
TA1 4,339,283000.0,304679.7935103245,194000.0,379000.0,47.31719187249057,False,20
TA1 5,249,315000.0,339831.124497992,250000.0,406000.0,55.170945370483025,False,20
TA10 0,154,380000.0,404485.6233766234,285625.0,453750.0,69.34541915074827,False,20
TA10 9,259,330000.0,404940.4517374517,244000.0,500000.0,59.15561503832583,False,20
TA11 6,370,335000.0,377767.73783783783,260000.0,427498.75,60.3479742061078,False,20
TA11 7,97,450000.0,507452.1030927835,290000.0,630000.0,80.05840126536074,False,20
TA12 6,284,263000.0,313782.21830985916,200000.0,360000.0,41.598734639250516,False,20
TA13 5,202,373250.0,404566.7574257426,256250.0,503750.0,67.67246623676846,False,20
TA14 6,141,307500.0,346204.9645390071,240000.0,415000.0,53.26682078111692,False,20
TA15 6,21,310000.0,386571.4285714286,240000.0,420000.0,53.948168876992334,False,20
TA16 5,82,277000.0,317502.43902439025,222625.0,353750.0,45.49823579510889,False,20
TA17 8,36,486250.0,559765.4722222222,347500.0,731250.0,83.82406618810074,False,20
TA18 7,221,268000.0,282058.9411764706,170000.0,365000.0,42.99184815671006,False,20
TA18 8,427,245000.0,259172.2669789227,190000.0,295000.0,36.05061442997932,False,20
TA19 0,270,280000.0,325703.1777777778,222875.0,378625.0,46.40467210122886,False,20
TA19 9,302,323500.0,357521.38410596026,240000.0,445000.0,57.42182747292858,False,20
TA2 6,505,260000.0,274295.6514851485,209000.0,325000.0,40.716632193697535,False,20
TA2 7,334,235000.0,244405.45508982035,195750.0,280000.0,33.14271809222533,False,20
TA2 8,567,300000.0,342639.0546737213,237750.0,405000.0,51.65470251855457,False,20
TA20 1,469,248000.0,250968.2409381663,183000.0,306000.0,36.768463316705194,False,20
TA20 2,297,266350.0,286985.2457912458,190000.0,343000.0,42.669424504197586,False,20
TA20 3,73,465000.0,516517.80821917806,330000.0,655000.0,81.53059982966298,False,20
TA20 4,74,417500.0,464216.2972972973,271250.0,574375.0,75.18554568682322,False,20
TA21 0,155,282000.0,371949.0,219750.0,470000.0,47.086020197104276,False,20
TA21 8,388,260250.0,282255.4510309278,204250.0,340000.0,41.19114247475362,False,20
TA21 9,417,290000.0,312725.30455635494,230000.0,385000.0,48.89280934420246,False,20
TA22 9,86,327500.0,365050.0,218500.0,442250.0,58.62635357099404,False,20
TA23 0,261,258000.0,303720.0114942529,210000.0,350000.0,39.87711400413676,False,20
TA24 5,300,241000.0,261332.18666666668,150000.0,330000.0,35.16242851928458,False,20
TA24 6,240,280000.0,319398.8958333333,220000.0,410000.0,46.40467210122886,False,20
TA24 7,57,380000.0,405453.7192982456,275000.0,465000.0,69.34541915074827,False,20
TA24 8,234,325000.0,363821.2606837607,255000.0,424375.0,57.99367319625258,False,20
TA3 5,254,326250.0,366622.83464566927,255125.0,419750.0,58.52293466358438,False,20
TA3 6,152,437500.0,471658.0592105263,316000.0,591250.0,78.31244676968001,False,20
TA3 7,175,425000.0,483933.1314285714,333500.0,600000.0,76.45698990144787,False,20
TA4 1,334,316000.0,353817.5898203593,260000.0,400000.0,55.48728555785375,False,20
TA4 2,173,337246.0,375187.9942196532,242000.0,440000.0,60.76164983574645,False,20
TA4 3,268,346250.0,406885.2835820895,270000.0,470000.0,62.44068621486799,False,20
TA4 4,153,299995.0,331241.98039215687,225000.0,405000.0,51.058522934663586,False,20
TA5 1,280,307750.0,352049.475,245000.0,439625.0,53.315488502250886,False,20
TA5 2,366,300750.0,325930.71857923496,255000.0,380000.0,52.23263170702032,False,20
TA6 3,358,195000.0,198876.8966480447,151709.75,231500.0,21.395546903516244,False,20
TA6 4,576,220000.0,228943.28298611112,189983.75,260000.0,28.555785375349803,False,20
TA6 5,236,200000.0,204862.6779661017,154250.0,248000.0,22.885995863243703,False,20
TA6 6,561,248000.0,269899.4099821747,202000.0,320000.0,36.768463316705194,False,20
TA6 7,331,313950.0,320185.0604229607,257250.0,370000.0,54.7998539968366,False,20
TA7 0,174,342250.0,387070.5114942529,255625.0,475000.0,61.70458693271688,False,20
TA7 8,279,290000.0,318755.5734767025,228000.0,370000.0,48.89280934420246,False,20
TA7 9,125,380000.0,439725.16,290000.0,534000.0,69.34541915074827,False,20
TA8 1,386,260750.0,268070.8678756477,216250.0,315000.0,41.23981019588758,False,20
TA8 2,533,285000.0,299712.72983114445,217000.0,360000.0,47.773451758121425,False,20
TA9 3,473,260000.0,254714.5708245243,217000.0,289995.0,40.716632193697535,False,20
TA9 4,149,400000.0,419143.28859060403,285000.0,512000.0,72.52707141988076,False,20
TD12 4,37,275000.0,275454.0540540541,200000.0,340000.0,44.84730502494221,False,20
TD15 1,259,170000.0,237144.47876447876,125500.0,310000.0,14.296143083100135,False,20
TD15 2,458,190000.0,233829.53056768558,140000.0,290000.0,19.959849130064487,False,20
TD9 0,3,135000.0,186598.33333333334,107500.0,239897.5,6.3328872125562725,True,20
TF1 1,148,177500.0,186925.33783783784,143000.0,225000.0,16.169850346757514,False,20
TF1 2,283,220000.0,250042.6183745583,166250.0,300000.0,28.555785375349803,False,20
TF1 3,292,220000.0,241690.9623287671,195000.0,280250.0,28.555785375349803,False,20
TF1 5,444,195000.0,201285.06981981982,152187.5,240000.0,21.395546903516244,False,20
TF1 6,380,245500.0,261369.36842105264,185000.0,324962.5,36.366954617350046,False,20
TF10 7,564,263975.0,281917.1914893617,212000.0,335000.0,41.70823701180193,False,20
TF10 8,137,418000.0,461401.496350365,310000.0,605000.0,75.22812994281543,False,20
TF10 9,116,365000.0,396446.5,260875.0,483750.0,66.10293223019832,False,20
TF11 8,329,269995.0,302037.43161094224,211000.0,370000.0,43.241270227521596,False,20
TF11 9,141,275000.0,349285.8014184397,225000.0,430000.0,44.84730502494221,False,20
TF12 5,188,246250.0,287565.5319148936,194750.0,351250.0,36.47645698990144,False,20
TF13 6,145,389950.0,413102.4137931034,280000.0,516800.0,70.72028227278257,False,20
TF2 0,80,181250.0,214649.025,160000.0,265000.0,17.441294561382165,False,20
TF2 5,134,283000.0,290932.98507462686,249250.0,320000.0,47.31719187249057,False,20
TF2 6,245,190000.0,199236.4163265306,165000.0,221750.0,19.959849130064487,False,20
TF2 7,300,200000.0,208087.84,169587.5,248000.0,22.885995863243703,False,20
TF2 8,320,209500.0,228482.04375,165000.0,278500.0,25.082126779413557,False,20
TF2 9,725,295000.0,301936.41793103446,205000.0,379995.0,50.121669302834896,False,20
TF3 1,261,173000.0,185731.40996168583,132500.0,230000.0,14.95924078355031,False,20
TF3 2,207,165000.0,179866.42512077294,133750.0,212500.0,13.079450054751184,False,20
TF3 4,3,430000.0,459166.6666666667,430000.0,473750.0,77.35125927728434,True,20
TF3 5,290,235000.0,238253.76206896553,186250.0,289500.0,33.14271809222533,False,20
TF4 2,611,240000.0,245226.84779050737,182500.0,299226.0,34.59058279596058,False,20
TF4 3,471,225000.0,234783.05944798302,170000.0,280125.0,30.143569777345174,False,20
TF5 0,186,300000.0,332851.3602150538,217750.0,395000.0,51.65470251855457,False,20
TF6 5,251,265000.0,303121.7091633466,249500.0,342500.0,42.18274729285801,False,20
TF6 6,226,335237.5,374269.8539823009,265000.0,424625.0,60.652147463195035,False,20
TF7 4,147,140000.0,185727.89115646257,115000.0,224997.5,7.409660542645091,False,20
TF7 5,326,165000.0,184566.24233128835,125000.0,215000.0,13.079450054751184,False,20
TF8 7,193,275000.0,303974.40414507774,220000.0,385000.0,44.84730502494221,False,20
TF9 1,265,222500.0,247327.22264150943,181950.0,280000.0,29.413553960335808,False,20
TF9 2,193,340000.0,396962.46113989636,240000.0,485000.0,61.309161698503466,False,20
TF9 3,369,240000.0,270429.0704607046,185000.0,335000.0,34.59058279596058,False,20
TF9 4,267,365000.0,382016.06741573033,257500.0,447500.0,66.10293223019832,False,20
TN1 1,274,325000.0,472114.6167883212,236275.0,600000.0,57.99367319625258,False,20
TN1 2,366,357250.0,478844.01092896174,245000.0,524000.0,64.56989901447865,False,20
TN10 3,244,446250.0,493833.20081967214,359000.0,550000.0,79.46830514661151,False,20
TN10 4,266,510000.0,538238.7481203007,411250.0,650000.0,85.96544591799488,False,20
TN11 0,150,403500.0,491986.2,320000.0,519375.0,73.0198320963621,False,20
TN11 8,75,750000.0,969588.0933333334,525000.0,975000.0,95.92407835503103,False,20
TN11 9,249,625000.0,721135.389558233,475000.0,830000.0,92.6146733179219,False,20
TN12 0,280,380000.0,406142.4392857143,307500.0,472748.75,69.34541915074827,False,20
TN12 5,86,405000.0,442833.72093023255,331375.0,479750.0,73.17191872490571,False,20
TN12 6,663,450000.0,480803.5037707391,365250.0,579750.0,80.05840126536074,False,20
TN12 7,107,640000.0,695815.3177570093,406500.0,917500.0,93.16218518067892,False,20
TN12 8,79,560000.0,644259.493670886,400000.0,735000.0,89.33568560652148,False,20
TN12 9,197,425000.0,482309.4771573604,310000.0,640000.0,76.45698990144787,False,20
TN13 1,276,608000.0,945810.0833333334,381875.0,1395000.0,91.92724175690473,False,20
TN13 2,359,710000.0,867588.6128133704,460000.0,1150000.0,95.07239323518675,False,20
TN13 3,446,685000.0,847906.9887892377,472375.0,1078750.0,94.41537899987833,False,20
TN14 5,312,522500.0,587814.2307692308,347375.0,735000.0,86.79888064241392,False,20
TN14 6,87,730000.0,875234.4827586206,458250.0,1100000.0,95.51040272539238,False,20
TN14 7,176,643750.0,725711.5681818182,470000.0,850000.0,93.25343715780508,False,20
TN15 0,165,770000.0,1033612.6666666666,490000.0,1200000.0,96.21000121669303,False,20
TN15 6,319,518000.0,599582.1003134797,410000.0,680000.0,86.54337510646064,False,20
TN15 7,108,500000.0,609011.574074074,341500.0,785000.0,85.14417812385935,False,20
TN15 8,269,440000.0,494292.01115241635,355000.0,535000.0,78.6652877479012,False,20
TN15 9,55,825000.0,925118.1818181818,610000.0,1162500.0,96.93393356856065,False,20
TN16 1,189,475000.0,631848.9576719577,385000.0,695000.0,82.6621243460275,False,20
TN16 2,89,630000.0,736535.8426966292,500000.0,940000.0,92.87626231901692,False,20
TN16 3,478,450000.0,485571.0251046025,386250.0,575000.0,80.05840126536074,False,20
TN17 1,72,442500.0,593444.4444444445,283750.0,745000.0,79.02421219126414,False,20
